Instance,Algorithm,Run,Best,Worst,Avg,Std,pop_size,gen,Px,Pm,tournament,Elitism,cooling,innerLoop
a-n32-k5.vrp,ga,1,818.5974,1620.4111,1174.1497,200.6858,200,295,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1621.2288,1160.0547,195.2780,200,317,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1624.6902,1205.8817,197.5362,200,277,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3600,1536.6816,1092.0261,174.3950,200,305,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1538.7277,1163.7721,193.9783,200,335,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1740.7034,1183.6051,205.0854,200,296,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1654.7720,1190.7382,181.2371,200,318,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1683.3894,1183.4502,195.3048,200,278,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3600,1529.3594,1148.4333,174.8022,200,306,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1458.9460,1106.2643,193.1968,200,305,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1731.7864,1181.2856,204.3425,200,336,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1564.4404,1179.3456,177.4772,200,319,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1840.8448,1209.4524,198.6114,200,279,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1618.8507,1201.7321,200.5572,200,297,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1624.0043,1115.6183,189.8897,200,306,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1985.5785,1160.5585,206.1756,200,307,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3600,1574.9470,1129.2963,181.0691,200,307,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1593.9390,1185.8556,196.2778,200,337,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1629.4421,1211.7343,189.0621,200,280,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3600,1535.1219,1158.3721,181.1845,200,308,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1894.9517,1185.9148,221.4711,200,308,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1779.7231,1202.0070,232.1683,200,298,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1602.2068,1067.5245,173.0378,200,293,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1676.0560,1214.7084,202.6033,200,281,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1888.2155,1184.7909,224.7673,200,309,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3600,1493.9354,1118.4895,176.3778,200,309,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1722.6383,1192.1954,247.2234,200,299,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1984.0513,1170.1864,210.0794,200,310,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1630.0742,1203.9777,214.0073,200,282,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1422.9614,1060.5111,148.1729,200,293,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1696.9752,1088.4567,179.4907,200,294,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1741.8805,1170.1182,232.6613,200,300,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1887.6406,1199.2406,221.6679,200,311,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1474.9071,1141.6932,164.3462,200,310,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1477.6881,1102.4053,159.1353,200,294,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1600.0812,1199.8354,202.4171,200,283,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1767.9952,1197.6682,236.4605,200,301,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1768.3148,1083.4290,187.5038,200,295,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1894.9557,1148.6509,200.2518,200,312,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1598.4977,1121.0233,185.0733,200,311,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1730.4797,1218.3785,202.7395,200,284,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1512.6782,1137.1038,192.9921,200,307,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1884.3627,1174.0577,207.8104,200,313,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1560.8240,1197.4208,218.7935,200,285,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1468.2699,1129.8385,186.5580,200,308,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1731.8761,1128.4075,194.2735,200,307,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1543.5203,1216.7365,201.0950,200,286,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1628.5250,1172.8755,193.8132,200,338,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1702.6417,1121.6514,184.7971,200,309,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1891.2371,1201.6799,223.9378,200,314,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1707.5923,1165.5188,218.4641,200,302,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1439.4359,1078.8195,154.1315,200,295,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1672.8688,1090.6538,183.4135,200,296,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1471.9723,1102.7383,170.5072,200,312,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1586.5088,1193.1244,177.9166,200,320,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1485.9994,1062.5135,156.3015,200,296,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1908.3220,1176.6014,215.2583,200,315,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1622.5981,1130.9989,188.9833,200,308,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1680.0482,1201.0737,181.1276,200,321,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1897.6771,1171.4485,196.8764,200,316,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1554.8634,1142.4919,191.7714,200,310,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1565.2360,1181.6425,201.0121,200,339,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1326.8705,1066.9038,139.2926,200,297,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1624.2819,1176.3583,174.8915,200,322,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1787.7426,1117.2067,185.5152,200,297,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1746.4773,1168.9948,193.7737,200,311,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1751.5554,1199.3671,196.8476,200,340,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1469.1664,1057.2665,140.6363,200,298,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1532.3206,1144.7385,178.5423,200,312,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1586.8582,1191.9420,189.1424,200,323,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1783.6570,1158.8779,222.8121,200,303,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1854.9369,1101.9927,182.5881,200,298,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1549.9749,1161.7952,184.6644,200,324,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1666.1235,1137.5061,182.2413,200,309,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1939.4752,1207.1198,243.5813,200,317,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1711.6016,1157.4875,222.7031,200,304,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1686.6089,1098.1742,179.5162,200,299,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1507.3385,1069.3951,153.6713,200,299,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1655.3873,1175.2466,193.4113,200,313,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1597.2264,1169.4417,187.7743,200,325,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1644.2094,1170.5088,219.8404,200,305,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1726.2798,1161.6799,209.1811,200,310,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1678.3259,1112.1394,180.1489,200,300,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1469.6998,1057.4142,148.1462,200,300,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1566.0300,1186.7576,179.6600,200,326,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1779.0825,1194.3344,221.0642,200,306,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1640.9384,1219.7661,204.3938,200,287,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1685.5702,1154.9694,203.5070,200,311,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1572.0297,1135.1477,188.4147,200,313,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1349.8004,1055.9489,143.5436,200,301,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1638.0061,1210.1899,196.9986,200,341,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1623.3945,1189.2103,187.4364,200,327,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1642.5365,1163.2611,214.1541,200,312,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1736.3083,1131.6670,196.2371,200,301,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1487.0663,1062.8090,155.4450,200,302,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1641.7705,1209.8970,202.6599,200,342,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1697.4147,1194.8253,211.5469,200,307,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1614.7876,1218.0647,183.1298,200,328,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1844.1931,1143.6525,215.8671,200,313,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1453.5015,1076.7760,150.0950,200,303,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1562.1515,1199.1503,192.7596,200,343,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1535.4266,1147.6855,197.2887,200,314,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1455.1873,1072.3872,151.0503,200,304,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1897.4897,1105.7269,216.5501,200,314,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1580.3324,1171.7893,198.6759,200,344,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1668.7189,1074.6913,162.6845,200,305,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1786.7240,1218.6595,215.9222,200,314,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1563.9070,1095.2961,181.9113,200,315,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1762.0260,1225.2986,211.2233,200,288,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1728.7123,1199.7887,208.0280,200,345,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1723.2196,1090.9695,169.9610,200,306,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1657.0410,1107.8087,188.3633,200,316,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1653.7004,1154.8337,189.6846,200,315,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1657.9902,1088.7328,169.4431,200,307,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1529.6466,1224.7845,194.9457,200,289,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1485.2069,1142.4868,182.7416,200,316,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1684.5994,1195.0779,204.1111,200,346,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1579.4490,1225.4629,204.7536,200,290,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1596.2460,1137.9948,189.5195,200,317,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1628.0249,1189.8812,197.9547,200,347,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1533.8823,1158.7899,185.1588,200,318,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1587.7169,1185.9545,207.8137,200,291,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1557.8778,1149.6902,187.5705,200,319,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1555.5178,1232.0306,192.9846,200,292,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1645.4136,1193.5214,201.7495,200,348,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1559.8801,1121.5604,181.8490,200,320,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1676.1166,1072.6011,179.1516,200,308,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1734.1991,1197.2324,193.9501,200,349,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1677.7120,1200.0667,186.1470,200,329,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1782.5742,1210.0406,210.6994,200,315,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1796.0939,1203.9576,230.7473,200,308,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1649.4142,1179.5688,209.4668,200,350,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1781.8505,1094.5099,180.6864,200,309,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1707.8942,1214.2421,211.1996,200,330,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1698.7725,1241.3594,204.4843,200,316,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1816.9825,1187.7858,232.2299,200,309,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1620.5775,1180.2620,199.3580,200,351,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1676.1166,1072.5970,179.2724,200,310,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1655.0449,1201.9143,195.1805,200,331,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1860.3521,1264.8718,221.2116,200,317,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1707.1331,1199.1084,228.2033,200,310,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1621.5741,1162.6013,189.8628,200,352,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1791.3365,1090.4060,175.5536,200,311,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1641.8927,1206.4871,187.9105,200,332,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1617.1448,1230.0015,197.0905,200,318,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1677.1571,1175.8600,207.2612,200,353,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1831.2800,1202.7968,217.3344,200,311,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1575.4574,1086.4091,180.5510,200,312,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,886.2216,1693.6589,1207.0756,183.0919,200,333,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1950.5206,1283.0128,290.2608,200,319,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1842.9359,1201.4888,267.9722,200,312,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1708.4136,1179.4983,191.6103,200,354,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1941.7979,1228.5388,268.0012,200,320,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1781.7926,1194.9663,218.5060,200,313,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1676.1166,1100.5667,191.3836,200,313,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1950.8259,1256.0958,295.9952,200,321,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1700.9594,1089.5680,181.2950,200,314,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1763.2892,1163.6453,230.7469,200,314,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,2097.4543,1238.8866,306.5288,200,322,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1800.7268,1098.3020,189.3227,200,302,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1977.1545,1216.2727,253.1992,200,323,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1751.5554,1169.1394,201.2871,200,355,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1815.8829,1193.4857,227.0805,200,315,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1772.6716,1064.6311,175.0370,200,315,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,2009.0920,1243.0017,299.0594,200,324,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1851.0856,1096.3195,188.1646,200,303,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1792.9967,1159.6801,247.9893,200,316,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1656.8726,1178.3386,192.2009,200,356,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1622.9681,1070.8608,154.9120,200,316,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1787.7426,1092.5227,175.5037,200,304,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,2035.4314,1252.9713,274.9079,200,325,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1580.4001,1176.2407,194.2280,200,357,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1591.5178,1204.4048,205.1689,200,293,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,848.3599,1877.8333,1226.0226,269.2203,200,326,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1874.4785,1084.1718,186.7847,200,305,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1530.7386,1206.8204,203.3699,200,294,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1619.2438,1170.3778,202.9951,200,358,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1714.8369,1234.4714,210.8913,200,295,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1886.6898,1187.7466,214.0934,200,359,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1622.6536,1221.4995,203.4009,200,296,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1568.1711,1147.1892,197.7852,200,360,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1618.3885,1177.3800,191.4025,200,361,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1708.6300,1106.6890,187.6163,200,317,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1665.5784,1085.4706,189.8354,200,306,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1807.3453,1181.2247,243.4812,200,317,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1798.7871,1226.1464,210.2869,200,297,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1676.1166,1066.7943,172.6391,200,318,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1686.6089,1077.9569,175.4891,200,307,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1795.4452,1170.3107,250.3292,200,318,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1592.4183,1179.3765,187.4114,200,362,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1589.8483,1201.8502,206.8803,200,298,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1621.4060,1072.3096,174.6737,200,308,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1664.9438,1175.4911,195.0436,200,363,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1931.2019,1179.3097,240.1538,200,319,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,889.7961,1636.1410,1226.9097,214.2378,200,299,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1670.2435,1097.3191,180.7272,200,309,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,818.5974,1807.8154,1198.0986,223.4291,200,320,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1614.9705,1065.0671,177.2702,200,319,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1606.2115,1159.3899,193.7703,200,364,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1928.3114,1170.0345,206.5405,200,318,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1676.1166,1073.1447,172.0891,200,320,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1492.2954,1135.2047,197.5893,200,321,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1615.1006,1086.0182,156.6897,200,310,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1902.1732,1116.5160,214.0050,200,317,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1910.5522,1183.6006,232.3925,200,319,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1693.7583,1080.2633,193.6584,200,321,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1667.1232,1141.8528,191.1439,200,322,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1740.9421,1107.5494,170.8964,200,311,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1674.7499,1134.2278,210.4190,200,318,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,2010.6860,1190.2883,226.5972,200,320,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1563.7191,1066.6080,165.4375,200,322,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,861.0153,1648.0756,1185.0959,189.8495,200,365,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,865.6808,1526.1831,1138.4885,198.8996,200,323,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,835.4424,1835.8230,1115.6658,183.8902,200,312,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,817.9307,1669.1521,1121.4194,208.5763,200,319,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,882.5964,1950.6455,1180.4810,207.7165,200,321,0.9000,0.0500,10,10,0.0000,0
a-n32-k5.vrp,ga,1,825.8098,1566.0089,1064.3417,172.6461,200,323,0.9000,0.0500,10,10,0.0000,0
